station,date,angle,angle_1,angle_2,str,fromto,dist
598450-99999,2011-3-7,315.121473574,301.706120312,331.958731499,5,True,18.1278553128
598450-99999,2011-3-7,39.1243394076,32.5009408551,47.8867414661,4,False,45.1376178408
598450-99999,2011-3-12,348.161804273,341.912324417,352.403507234,4,False,49.5210063084
598450-99999,2011-4-16,38.4226204937,22.81775307,55.0709283952,5,False,25.0867489383
598450-99999,2011-4-26,57.1558072026,351.09452758,22.81775307,7,False,25.4894210854
598450-99999,2011-5-1,320.421337746,301.706120312,345.552753882,4,True,41.8368415043
598450-99999,2011-5-1,53.9422692463,351.09452758,25.1105730292,8,False,24.437655055
598450-99999,2011-5-6,7.48245645215,351.456346986,23.2916452049,7,False,32.1051600427
598450-99999,2011-5-11,4.84759166002,351.456346986,22.81775307,6,False,31.9014240697
598450-99999,2011-5-11,325.224334242,309.110971057,343.531161323,6,False,26.3314135625
598450-99999,2011-5-16,324.650940237,309.110971057,338.704613563,5,False,36.424917308
598450-99999,2011-5-21,21.7874015689,8.7218018961,28.6112021493,4,True,32.48139972
598450-99999,2011-7-15,10.4033944878,358.319811678,32.0108324488,5,True,25.8095096394
598450-99999,2011-8-24,356.076034094,351.456346986,2.12447047745,4,True,44.900508883
598450-99999,2011-8-29,347.992774422,325.157028977,24.7060292009,14,True,43.4942876464
598450-99999,2011-9-3,340.671474609,325.157028977,352.403507234,9,True,42.6017423208
598450-99999,2011-9-8,339.333609757,332.175511525,345.206434592,4,True,49.8381329503
598450-99999,2011-9-23,325.460936158,310.761935708,336.016306094,5,False,28.0894102327
598450-99999,2011-10-3,335.99299793,325.157028977,343.531161323,5,True,27.3541814796
598450-99999,2011-10-8,359.31252609,336.247979231,28.567355397,8,True,34.0780508828
598450-99999,2011-10-13,26.9634768873,16.9547146817,34.2588622855,5,True,35.5090234793
598450-99999,2011-10-23,50.545318359,36.9702729151,57.8331742209,5,True,40.8787159969
598450-99999,2011-11-7,8.00067845367,348.233539923,41.8508130236,8,False,20.9226618265
598450-99999,2011-11-7,315.950949676,309.110971057,325.157028977,4,False,20.3848638048
598450-99999,2011-11-12,358.027508039,346.36287136,8.7218018961,7,False,34.4404446456
598450-99999,2011-11-12,329.404991668,320.110016138,335.400399836,5,False,33.8608892084
598450-99999,2011-11-27,359.423334206,338.040168495,10.4718631355,7,True,41.0461253386
598450-99999,2011-11-27,332.023382132,330.471928231,333.487357271,4,True,54.3787358434
594930-99999,2011-1-16,56.1722624566,40.1465193082,68.2902343352,6,False,48.9680226815
594930-99999,2011-1-21,345.893248446,331.369271556,11.9703775378,6,False,35.325473928
594930-99999,2011-1-21,54.5571329919,40.1465193082,68.2902343352,5,False,45.1315649829
594930-99999,2011-1-26,354.711005827,343.006141593,7.65939128727,5,False,33.5549726549
594930-99999,2011-1-31,3.90262666108,343.006141593,21.2793794846,4,False,37.3896267561
594930-99999,2011-2-10,334.522153472,325.340182617,343.962094554,5,False,35.2849271387
594930-99999,2011-2-10,73.1011860521,53.5549224292,89.2557066198,4,False,19.4984384272
594930-99999,2011-2-15,95.1703927469,359.572793671,11.5374812464,4,False,32.3790033259
594930-99999,2011-2-15,54.9537182946,42.399542103,78.2009979822,4,False,40.0668538895
594930-99999,2011-2-20,56.598425355,50.8848256474,62.4553065959,6,True,50.3286649252
594930-99999,2011-3-2,71.3676189898,333.485116695,352.965122969,4,False,41.6464340348
594930-99999,2011-3-7,339.733080241,332.327621669,352.965122969,6,False,41.9914862485
594930-99999,2011-3-12,338.033491653,330.935916142,349.440911001,5,False,45.3493486005
594930-99999,2011-3-17,318.456253279,296.561651529,337.418057074,4,False,23.7827174215
594930-99999,2011-3-22,7.64399461782,349.654884643,37.0025330041,4,False,22.9017143282
594930-99999,2011-3-22,336.089751705,325.340182617,343.315105684,5,False,26.9555195042
594930-99999,2011-3-27,7.64399461782,349.654884643,37.0025330041,4,False,22.9017143282
594930-99999,2011-4-1,343.585679869,323.546616026,10.256495076,5,False,32.362353066
594930-99999,2011-4-11,356.095518063,331.369271556,20.9316232492,5,False,21.3148539146
594930-99999,2011-4-16,333.55354402,323.546616026,353.958105882,4,False,17.6500341326
594930-99999,2011-4-21,40.7066695108,30.4745901649,53.2376419412,5,False,35.6000132121
594930-99999,2011-4-26,31.2402529835,353.958105882,57.121048945,10,False,29.5540470121
594930-99999,2011-5-1,38.6614297816,6.92401635858,78.2009979822,7,False,26.124993391
594930-99999,2011-5-6,29.9449695001,2.64727971199,51.4763006548,9,False,27.8350204858
594930-99999,2011-5-31,74.4142207791,58.1853851213,87.6450621817,4,False,34.9964298896
594930-99999,2011-6-5,65.7395598025,43.5428337571,87.6450621817,6,False,49.2687741271
594930-99999,2011-6-15,33.7944135862,6.92401635858,62.4553065959,4,True,41.3408069882
594930-99999,2011-9-3,352.888209571,332.327621669,21.2793794846,5,False,38.9584880168
594930-99999,2011-9-8,323.751623309,286.610734232,343.315105684,8,False,32.580921762
594930-99999,2011-9-28,59.8762004699,333.485116695,359.572793671,5,False,32.885168406
594930-99999,2011-11-2,333.164068795,323.546616026,343.962094554,5,False,27.4521724209
594930-99999,2011-11-7,349.665963952,325.340182617,20.9316232492,8,False,29.0232139523
594930-99999,2011-11-12,49.2066663255,42.399542103,54.6009490968,4,True,57.1913863005
594930-99999,2011-11-12,346.953749829,325.340182617,20.9316232492,7,False,28.1821775654
594930-99999,2011-11-17,51.1604243557,38.3004407754,58.1853851213,4,True,54.3586333052
594930-99999,2011-11-17,328.868523126,323.546616026,335.218022306,4,False,26.2174706008
594930-99999,2011-11-22,328.868523126,323.546616026,335.218022306,4,False,26.2174706008
594930-99999,2011-11-27,0.473789235352,337.154551744,37.0025330041,8,True,30.736926703
561060-99999,2011-1-16,253.64424165,247.463355904,263.740230389,4,True,28.427384386
561060-99999,2011-1-26,244.891194203,227.346671036,255.81254156,4,True,33.1676371084
561060-99999,2011-1-31,249.389393407,233.398717437,261.330143822,5,True,35.0258471495
561060-99999,2011-2-10,240.677871449,216.369752178,261.330143822,4,True,37.0439490348
561060-99999,2011-2-20,262.906451851,255.81254156,268.872103968,4,False,52.6122230968
561060-99999,2011-3-2,244.934198138,233.398717437,254.431171996,7,True,37.0094420385
561060-99999,2011-3-7,247.866221851,232.720751639,257.224408049,5,True,37.861763403
561060-99999,2011-5-6,351.388083313,322.204467225,19.8313918733,5,True,13.1137287914
561060-99999,2011-5-26,287.98280738,263.740230389,307.912297404,7,True,27.2812949246
561060-99999,2011-9-8,301.347828972,300.454319934,302.616110554,4,False,57.328244875
561060-99999,2011-9-13,303.374012224,300.454319934,308.78236815,4,False,57.8519676601
561060-99999,2011-9-28,270.355261577,248.100445669,300.426934876,4,True,44.2622697746
561060-99999,2011-10-8,294.244954204,275.669257714,311.211431679,4,True,44.1735055762
561060-99999,2011-10-23,261.227062093,234.659605306,293.442176664,4,False,32.9768698785
561060-99999,2011-11-12,279.074627767,261.330143822,289.78462231,4,True,51.5180451314
561060-99999,2011-11-27,13.0317827399,298.914719475,302.616110554,5,False,64.951450069
522030-99999,2011-1-11,249.624711738,235.807775184,268.672341598,8,True,48.4291704156
522030-99999,2011-1-16,248.008284372,235.807775184,261.458155622,9,True,45.0755519796
522030-99999,2011-1-16,228.758359783,224.479505465,232.267106293,4,True,55.9611736191
522030-99999,2011-2-10,262.364155243,243.068816528,282.594547998,8,True,54.9277035693
522030-99999,2011-2-15,219.250241167,176.290497584,256.290608736,10,True,27.7747143175
522030-99999,2011-2-20,273.033682422,261.529337375,290.803167816,5,True,45.6536354687
522030-99999,2011-2-20,185.619181755,165.209985134,201.040363652,8,True,18.80979929
522030-99999,2011-2-20,235.324122527,209.647288082,256.290608736,18,True,40.5398420989
522030-99999,2011-2-25,280.156367154,261.529337375,307.92184907,8,True,47.8890410951
522030-99999,2011-2-25,184.05886761,165.209985134,201.040363652,7,True,16.3475778402
522030-99999,2011-2-25,232.687680633,209.647288082,256.290608736,16,True,36.0813170742
522030-99999,2011-3-2,249.423099599,198.535313177,283.979211356,15,True,37.5274925334
522030-99999,2011-3-7,272.619183741,255.233840146,282.594547998,5,True,49.9618350408
522030-99999,2011-3-17,222.578325523,196.541380771,235.807775184,4,False,48.8406678228
522030-99999,2011-3-22,55.5038657942,237.719416631,232.267106293,4,False,46.4653380119
522030-99999,2011-4-1,206.058085412,178.505151412,236.147425281,5,True,22.3157976184
522030-99999,2011-4-6,190.176908774,176.290497584,209.647288082,5,True,19.4838116518
522030-99999,2011-4-16,263.571435922,255.41613195,270.651333852,4,False,30.7773198149
522030-99999,2011-4-16,216.034344832,196.783004754,224.479505465,6,False,42.9606518861
522030-99999,2011-4-21,247.460010804,244.071031912,255.233840146,4,True,37.9280893246
522030-99999,2011-4-21,213.716970231,196.783004754,224.479505465,4,False,45.8679346853
522030-99999,2011-4-26,232.529744241,198.535313177,255.233840146,8,True,29.9609966499
522030-99999,2011-5-1,260.108975773,244.203270752,277.288093628,8,True,36.7827860376
522030-99999,2011-5-6,263.381506421,255.233840146,277.288093628,4,True,38.2258533134
522030-99999,2011-6-20,249.958718506,235.807775184,274.730770698,5,True,51.8133779627
522030-99999,2011-6-25,263.227201101,249.809656338,274.730770698,4,True,42.5903439148
522030-99999,2011-7-10,216.061777893,205.929762539,231.994639614,4,False,48.0052736841
522030-99999,2011-8-4,221.989130587,209.647288082,251.418018733,5,False,32.9661483138
522030-99999,2011-8-9,212.753327194,209.647288082,220.788594613,4,False,30.8063547097
522030-99999,2011-8-14,262.881702252,236.147425281,284.508394702,5,False,48.0098552161
522030-99999,2011-8-19,274.950381782,244.203270752,307.92184907,5,False,50.0938196987
522030-99999,2011-8-24,285.318283877,261.458155622,307.92184907,7,False,49.1323537415
522030-99999,2011-9-3,275.144971466,249.809656338,290.803167816,6,True,46.8762864765
522030-99999,2011-9-8,275.535469692,261.458155622,284.508394702,11,True,51.3067757859
522030-99999,2011-9-13,272.053067715,249.809656338,284.508394702,9,True,53.4255646683
522030-99999,2011-9-23,250.077204381,236.147425281,268.672341598,4,True,46.8089135103
522030-99999,2011-9-28,253.916041583,234.979983327,270.651333852,7,True,33.6151628799
522030-99999,2011-10-3,253.001169451,220.788594613,270.651333852,6,True,35.3184693246
594310-99999,2011-1-11,319.752557608,283.890967316,345.057516106,7,False,31.2043995876
594310-99999,2011-1-16,316.003229905,295.895944072,335.942999815,7,False,30.7330774162
594310-99999,2011-1-21,10.320599384,305.682845949,328.289746172,7,False,35.6455942274
594310-99999,2011-1-26,0.845853676752,305.682845949,335.942999815,9,False,31.5560347505
594310-99999,2011-1-31,7.41913878768,305.682845949,344.526246882,8,False,25.855670031
594310-99999,2011-2-5,6.14736581191,345.057516106,39.5338255819,6,True,34.0661092747
594310-99999,2011-2-10,36.0314592898,319.425487588,3.84369339531,7,False,28.1379292722
594310-99999,2011-2-15,354.786688869,347.170866553,3.84369339531,5,False,34.8190156662
594310-99999,2011-2-15,38.755064265,26.7117923354,51.9015206622,4,False,40.5129545392
594310-99999,2011-2-20,32.0165552587,26.7117923354,39.5338255819,6,False,41.7129131885
594310-99999,2011-2-25,13.7651796897,359.207338074,27.6261154508,5,False,38.166988741
594310-99999,2011-3-2,355.193269382,339.749343056,25.5138521537,7,False,39.0433074649
594310-99999,2011-3-7,318.682234283,283.890967316,332.570791654,7,False,38.5034379398
594310-99999,2011-3-12,336.993332029,323.770784066,17.3285486589,7,False,33.5486608258
594310-99999,2011-3-17,37.5563313698,25.5138521537,57.6364741996,4,True,37.4250717391
594310-99999,2011-3-17,19.3680978593,319.425487588,359.207338074,9,False,29.6961922336
594310-99999,2011-4-11,298.235711538,283.890967316,319.425487588,4,False,21.9268170546
594310-99999,2011-4-16,275.101376577,271.426099886,277.425936405,4,True,14.8142271543
594310-99999,2011-4-16,301.65129165,283.890967316,319.425487588,7,False,24.439848092
594310-99999,2011-4-26,51.6882912767,35.4065247976,79.0985226543,4,True,39.6849584933
594310-99999,2011-4-26,3.42126104365,354.857713924,8.84103381586,5,False,28.9260016139
594310-99999,2011-4-26,26.9064789037,17.3285486589,33.7843207535,4,False,28.6623492792
594310-99999,2011-4-26,308.670083915,295.895944072,319.425487588,4,False,23.6550008633
594310-99999,2011-5-1,52.7201164728,39.5338255819,79.0985226543,4,True,45.691586137
594310-99999,2011-5-1,15.7687234141,3.84369339531,29.8012538671,7,False,24.1988903071
594310-99999,2011-5-6,19.7799623099,8.84103381586,29.8012538671,5,False,24.6852696959
594310-99999,2011-5-6,314.939451638,295.895944072,328.289746172,4,False,42.6788227024
594310-99999,2011-5-11,24.653994469,17.3285486589,29.8012538671,5,False,24.9310364876
594310-99999,2011-5-16,27.5958002111,349.222956412,62.3049952105,8,False,24.777812512
594310-99999,2011-6-10,44.0761979232,17.3285486589,79.0985226543,5,True,42.3400063436
594310-99999,2011-7-15,51.097684851,319.425487588,355.327031671,5,True,27.4657194387
594310-99999,2011-7-15,45.1162254939,29.8012538671,79.0985226543,8,True,33.5177082473
594310-99999,2011-7-30,16.130665037,347.170866553,45.7954669131,5,True,31.405197815
594310-99999,2011-8-9,39.8971967319,25.5138521537,64.4477320682,5,True,39.1638418692
594310-99999,2011-8-14,30.6287855662,328.289746172,348.853832399,7,False,40.7168489974
594310-99999,2011-8-19,346.576165944,339.749343056,354.857713924,4,False,41.3762195245
594310-99999,2011-9-28,333.964145719,309.04419328,7.63755895415,4,False,28.7373046568
594310-99999,2011-10-8,342.38620641,295.895944072,23.9145253301,5,False,25.6439073723
594310-99999,2011-11-2,6.17181115081,305.682845949,335.942999815,8,False,28.1827596309
594310-99999,2011-11-7,0.996320393412,305.682845949,17.3285486589,13,False,28.3317448392
594310-99999,2011-11-12,340.53433521,309.04419328,30.2727295277,11,False,28.8723970449
594310-99999,2011-11-17,333.964876849,309.04419328,3.84369339531,14,False,33.018324665
594310-99999,2011-11-22,332.221907066,309.04419328,3.84369339531,12,False,32.177523385
594310-99999,2011-12-2,358.980678921,323.770784066,26.7117923354,4,False,23.8714220002
564440-99999,2011-1-6,285.314596749,266.570782476,306.932034176,5,False,34.3823276666
564440-99999,2011-1-31,45.4415388579,21.8338907928,67.0444105176,4,False,16.0203651835
564440-99999,2011-3-22,24.1954472294,308.601055015,318.544386971,5,False,61.9398563333
564440-99999,2011-3-22,40.9171757576,22.3112242765,67.0444105176,4,False,20.5620494741
564440-99999,2011-3-27,2.91383291075,290.117377304,327.691975406,7,False,51.3627486886
564440-99999,2011-4-6,333.884978269,323.108858134,353.097442304,4,True,18.809750396
564440-99999,2011-4-11,337.883569027,323.108858134,6.85294702182,5,True,22.8094671583
564440-99999,2011-4-16,300.656165745,276.508639504,316.751765257,4,False,34.7563461337
564440-99999,2011-5-1,320.053421483,303.050436148,327.691975406,4,False,40.926011678
564440-99999,2011-5-31,24.8217553498,7.72221515052,37.4722372278,4,True,26.2012517224
564440-99999,2011-6-10,17.5036651024,275.356834461,313.578206022,4,True,40.8840751847
564440-99999,2011-9-13,249.816365801,243.431504926,256.55009339,4,False,30.3738267435
564440-99999,2011-10-3,285.367237857,258.809383713,308.601055015,6,True,46.895382517
564440-99999,2011-10-8,246.890305883,229.877964063,261.668986007,4,True,30.1731404092
555780-99999,2011-1-21,259.765150114,248.140681445,266.729796137,4,True,47.738638299
555780-99999,2011-1-31,307.012429119,294.928156096,314.471090903,7,True,58.719396018
555780-99999,2011-2-5,309.20040601,303.17578585,314.471090903,7,True,58.0437519164
555780-99999,2011-2-15,4.9143453988,294.092213591,314.471090903,6,True,60.0355023601
555780-99999,2011-3-17,274.975787126,263.315210949,303.199118791,6,True,52.0281489699
555780-99999,2011-3-22,262.319624809,248.140681445,269.573185222,4,True,51.1886462827
555780-99999,2011-4-6,275.836330623,269.427185847,281.568722591,5,True,34.4785319881
555780-99999,2011-4-11,268.816836118,256.001698827,278.873626187,7,True,34.3328428664
555780-99999,2011-4-26,320.37634249,300.227565371,345.891294923,6,False,42.4840135566
555780-99999,2011-5-1,329.71367593,304.017853791,345.891294923,4,False,40.3549421731
555780-99999,2011-5-11,308.39089749,294.928156096,320.001164137,4,True,68.5182536315
555780-99999,2011-6-30,319.69802071,311.318295197,337.981618855,5,True,45.5685773533
555780-99999,2011-8-4,85.1785395866,330.963936151,20.2211817533,4,True,28.6818093863
555780-99999,2011-8-4,275.862295743,267.211888177,281.568722591,4,True,37.7103632853
555780-99999,2011-10-18,308.41868753,282.345648778,321.125838788,5,True,34.579234657
555780-99999,2011-10-23,254.553598334,249.063017002,259.166858157,4,False,38.8490258334
555780-99999,2011-11-2,254.323014445,248.140681445,259.166858157,4,False,36.6460670222
